id,func,target,project,commit_id
12325,"static void test_qemu_strtoul_full_correct(void)

{

    const char *str = ""123"";

    unsigned long res = 999;

    int err;



    err = qemu_strtoul(str, NULL, 0, &res);



    g_assert_cmpint(err, ==, 0);

    g_assert_cmpint(res, ==, 123);

}
",False,qemu,bc7c08a2c375acb7ae4d433054415588b176d34c
19120,"static void handle_sys(DisasContext *s, uint32_t insn, unsigned int l,

                       unsigned int op1, unsigned int op2,

                       unsigned int crn, unsigned int crm, unsigned int rt)

{

    unsupported_encoding(s, insn);

}
",False,qemu,fea505221eaf87889000378d4d33ad0dfd5f4d9d
512,"static void rtas_display_character(sPAPREnvironment *spapr,

                                   uint32_t token, uint32_t nargs,

                                   target_ulong args,

                                   uint32_t nret, target_ulong rets)

{

    uint8_t c = rtas_ld(args, 0);

    VIOsPAPRDevice *sdev = vty_lookup(spapr, 0);



    if (!sdev) {

        rtas_st(rets, 0, -1);

    } else {

        vty_putchars(sdev, &c, sizeof(c));

        rtas_st(rets, 0, 0);

    }

}
",False,qemu,210b580b106fa798149e28aa13c66b325a43204e
26465,"static void noop_conv (st_sample_t *dst, const void *src,

                       int samples, volume_t *vol)

{

    (void) src;

    (void) dst;

    (void) samples;

    (void) vol;

}
",False,qemu,1ea879e5580f63414693655fcf0328559cdce138
9712,"static inline void reset_bit(uint32_t *field, int bit)

{

    field[bit >> 5] &= ~(1 << (bit & 0x1F));

}
",False,qemu,e69a17f65e9f12f33c48b04a789e49d40a8993f5
782,"static void vvfat_close(BlockDriverState *bs)

{

    BDRVVVFATState *s = bs->opaque;



    vvfat_close_current_file(s);

    array_free(&(s->fat));

    array_free(&(s->directory));

    array_free(&(s->mapping));

    if(s->cluster_buffer)

        free(s->cluster_buffer);

}
",True,qemu,ce137829e7e58fcdc5ba63b5e256f972e80be438
6197,"void cpu_watchpoint_remove_by_ref(CPUState *env, CPUWatchpoint *watchpoint)

{

    TAILQ_REMOVE(&env->watchpoints, watchpoint, entry);



    tlb_flush_page(env, watchpoint->vaddr);



    qemu_free(watchpoint);

}
",False,qemu,72cf2d4f0e181d0d3a3122e04129c58a95da713e
23590,"static void qint_destroy_obj(QObject *obj)

{

    assert(obj != NULL);

    g_free(qobject_to_qint(obj));

}
",False,qemu,55e1819c509b3d9c10a54678b9c585bbda13889e
15027,"static bool esp_mem_accepts(void *opaque, target_phys_addr_t addr,

                            unsigned size, bool is_write)

{

    return (size == 1) || (is_write && size == 4);

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
18028,"static void usb_msd_send_status(MSDState *s, USBPacket *p)

{

    struct usb_msd_csw csw;

    int len;



    csw.sig = cpu_to_le32(0x53425355);

    csw.tag = cpu_to_le32(s->tag);

    csw.residue = s->residue;

    csw.status = s->result;



    len = MIN(sizeof(csw), p->len);

    memcpy(p->data, &csw, len);

}
",True,qemu,4f4321c11ff6e98583846bfd6f0e81954924b003
8719,"void do_subfco (void)

{

    T2 = T0;

    T0 = T1 - T0;

    if (likely(T0 > T1)) {

        xer_ca = 0;

    } else {

        xer_ca = 1;

    }

    if (likely(!(((~T2) ^ T1 ^ (-1)) & ((~T2) ^ T0) & (1 << 31)))) {

        xer_ov = 0;

    } else {

        xer_so = 1;

        xer_ov = 1;

    }

}
",True,qemu,d9bce9d99f4656ae0b0127f7472db9067b8f84ab
183,"static inline void mix_2f_1r_to_dolby(AC3DecodeContext *ctx)

{

    int i;

    float (*output)[256] = ctx->audio_block.block_output;



    for (i = 0; i < 256; i++) {

        output[1][i] -= output[3][i];

        output[2][i] += output[3][i];

    }

    memset(output[3], 0, sizeof(output[3]));

}
",False,FFmpeg,486637af8ef29ec215e0e0b7ecd3b5470f0e04e5
3195,"static int get_uint32(QEMUFile *f, void *pv, size_t size)

{

    uint32_t *v = pv;

    qemu_get_be32s(f, v);

    return 0;

}
",True,qemu,60fe637bf0e4d7989e21e50f52526444765c63b4
14829,"static gsize calc_float_string_storage(double value)

{

    int whole_value = value;

    gsize i = 0;

    do {

        i++;

    } while (whole_value /= 10);

    return i + 2 + FLOAT_STRING_PRECISION;

}
",True,qemu,089f26bb735fb414b79f5fa3753910d5339d2a1d
9346,"void qmp_qmp_capabilities(Error **errp)

{

    cur_mon->qmp.in_command_mode = true;

}
",True,qemu,635db18f68ded6abec11cd4cf64ebc15c1c6b190
12440,"envlist_create(void)

{

	envlist_t *envlist;



	if ((envlist = malloc(sizeof (*envlist))) == NULL)

		return (NULL);



	LIST_INIT(&envlist->el_entries);

	envlist->el_count = 0;



	return (envlist);

}
",False,qemu,72cf2d4f0e181d0d3a3122e04129c58a95da713e
23772,"static void cdrom_change_cb(void *opaque, int reason)

{

    IDEState *s = opaque;

    uint64_t nb_sectors;



    if (!(reason & CHANGE_MEDIA)) {

        return;

    }



    bdrv_get_geometry(s->bs, &nb_sectors);

    s->nb_sectors = nb_sectors;



    s->sense_key = SENSE_UNIT_ATTENTION;

    s->asc = ASC_MEDIUM_MAY_HAVE_CHANGED;

    s->cdrom_changed = 1;

    s->events.new_media = true;

    ide_set_irq(s->bus);

}
",True,qemu,4b9b7092b4cbef084138a446b8247ba89fd474f4
25481,"static inline void RENAME(rgb24ToY)(uint8_t *dst, const uint8_t *src, long width, uint32_t *unused)

{

#if COMPILE_TEMPLATE_MMX

    RENAME(bgr24ToY_mmx)(dst, src, width, PIX_FMT_RGB24);

#else

    int i;

    for (i=0; i<width; i++) {

        int r= src[i*3+0];

        int g= src[i*3+1];

        int b= src[i*3+2];



        dst[i]= ((RY*r + GY*g + BY*b + (33<<(RGB2YUV_SHIFT-1)))>>RGB2YUV_SHIFT);

    }

#endif

}
",False,FFmpeg,d1adad3cca407f493c3637e20ecd4f7124e69212
22045,"static TCGv neon_load_scratch(int scratch)

{

    TCGv tmp = new_tmp();

    tcg_gen_ld_i32(tmp, cpu_env, offsetof(CPUARMState, vfp.scratch[scratch]));

    return tmp;

}
",True,qemu,7d1b0095bff7157e856d1d0e6c4295641ced2752
2669,"static void test_validate_fail_union_native_list(TestInputVisitorData *data,

                                                 const void *unused)

{

    UserDefNativeListUnion *tmp = NULL;

    Error *err = NULL;

    Visitor *v;



    v = validate_test_init(data,

                           ""{ 'type': 'integer', 'data' : [ 'string' ] }"");



    visit_type_UserDefNativeListUnion(v, &tmp, NULL, &err);

    g_assert(err);


    qapi_free_UserDefNativeListUnion(tmp);

}",True,qemu,b18f1141d0afa00de11a8e079f4f5305c9e36893
6960,"static void qemu_rbd_close(BlockDriverState *bs)

{

    BDRVRBDState *s = bs->opaque;



    close(s->fds[0]);

    close(s->fds[1]);

    qemu_aio_set_fd_handler(s->fds[RBD_FD_READ], NULL, NULL, NULL);



    rbd_close(s->image);

    rados_ioctx_destroy(s->io_ctx);

    g_free(s->snap);

    rados_shutdown(s->cluster);

}
",True,qemu,e04fb07fd1676e9facd7f3f878c1bbe03bccd26b
19734,"bool qdict_get_try_bool(const QDict *qdict, const char *key, bool def_value)

{

    QObject *obj;



    obj = qdict_get(qdict, key);

    if (!obj || qobject_type(obj) != QTYPE_QBOOL)

        return def_value;



    return qbool_get_bool(qobject_to_qbool(obj));

}
",True,qemu,14b6160099f0caf5dc9d62e637b007bc5d719a96
5180,"bool migrate_zero_blocks(void)

{

    MigrationState *s;



    s = migrate_get_current();



    return s->enabled_capabilities[MIGRATION_CAPABILITY_ZERO_BLOCKS];

}
",True,qemu,60fe637bf0e4d7989e21e50f52526444765c63b4
25388,"QObject *qmp_dispatch(QObject *request)

{

    Error *err = NULL;

    QObject *ret;

    QDict *rsp;



    ret = do_qmp_dispatch(request, &err);



    rsp = qdict_new();

    if (err) {

        qdict_put_obj(rsp, ""error"", error_get_qobject(err));

        error_free(err);

    } else if (ret) {

        qdict_put_obj(rsp, ""return"", ret);

    } else {

        QDECREF(rsp);

        return NULL;

    }



    return QOBJECT(rsp);

}
",True,qemu,93b91c59dbccde6e4d25661150c1529bd5ee4a06
23365,"static void pmsav7_write(CPUARMState *env, const ARMCPRegInfo *ri,

                         uint64_t value)

{

    ARMCPU *cpu = arm_env_get_cpu(env);

    uint32_t *u32p = *(uint32_t **)raw_ptr(env, ri);



    if (!u32p) {

        return;

    }



    u32p += env->pmsav7.rnr;

    tlb_flush(CPU(cpu)); /* Mappings may have changed - purge! */

    *u32p = value;

}
",False,qemu,1bc04a8880374407c4b12d82ceb8752e12ff5336
18541,"static void print_format_entry(const char *tag,

                               const char *val)

{

    if (!fmt_entries_to_show) {

        if (tag) {

            printf(""%s=%s\n"", tag, val);

        } else {

            printf(""%s\n"", val);

        }

    } else if (tag && av_dict_get(fmt_entries_to_show, tag, NULL, 0)) {

        if (nb_fmt_entries_to_show > 1)

            printf(""%s="", tag);

        printf(""%s\n"", val);

    }

}
",False,FFmpeg,3a8c95f730732b9f1ffacdbfbf79a01b202a67af
22104,"static int vmdk_is_cid_valid(BlockDriverState *bs)

{

#ifdef CHECK_CID

    BDRVVmdkState *s = bs->opaque;

    BlockDriverState *p_bs = bs->backing_hd;

    uint32_t cur_pcid;



    if (p_bs) {

        cur_pcid = vmdk_read_cid(p_bs, 0);

        if (s->parent_cid != cur_pcid) {

            /* CID not valid */

            return 0;

        }

    }

#endif

    /* CID valid */

    return 1;

}
",False,qemu,c338b6ad609699cf352c8dd6338360b7e3895ad0
5055,"av_cold void rgb2rgb_init_x86(void)

{

#if HAVE_INLINE_ASM

    int cpu_flags = av_get_cpu_flags();



    if (cpu_flags & AV_CPU_FLAG_MMX)

        rgb2rgb_init_MMX();

    if (HAVE_AMD3DNOW && cpu_flags & AV_CPU_FLAG_3DNOW)

        rgb2rgb_init_3DNOW();

    if (HAVE_MMXEXT   && cpu_flags & AV_CPU_FLAG_MMXEXT)

        rgb2rgb_init_MMX2();

    if (HAVE_SSE      && cpu_flags & AV_CPU_FLAG_SSE2)

        rgb2rgb_init_SSE2();

#endif /* HAVE_INLINE_ASM */

}
",False,FFmpeg,e0c6cce44729d94e2a5507a4b6d031f23e8bd7b6
9220,"void *qemu_blockalign(BlockDriverState *bs, size_t size)

{

    return qemu_memalign(bdrv_opt_mem_align(bs), size);

}
",False,qemu,61007b316cd71ee7333ff7a0a749a8949527575f
9894,"int net_slirp_redir(const char *redir_str)

{

    struct slirp_config_str *config;



    if (QTAILQ_EMPTY(&slirp_stacks)) {

        config = g_malloc(sizeof(*config));

        pstrcpy(config->str, sizeof(config->str), redir_str);

        config->flags = SLIRP_CFG_HOSTFWD | SLIRP_CFG_LEGACY;

        config->next = slirp_configs;

        slirp_configs = config;

        return 0;

    }



    return slirp_hostfwd(QTAILQ_FIRST(&slirp_stacks), redir_str, 1);

}
",True,qemu,5c843af22604edecda10d4bb89d4eede9e1bd3d0
20692,"static void virtio_pci_exit(PCIDevice *pci_dev)

{

    VirtIOPCIProxy *proxy = VIRTIO_PCI(pci_dev);

    virtio_pci_stop_ioeventfd(proxy);

    memory_region_destroy(&proxy->bar);

    msix_uninit_exclusive_bar(pci_dev);

}
",True,qemu,06a1307379fcd6c551185ad87679cd7ed896b9ea
11628,"static void vtd_iotlb_page_invalidate(IntelIOMMUState *s, uint16_t domain_id,

                                      hwaddr addr, uint8_t am)

{

    VTDIOTLBPageInvInfo info;



    assert(am <= VTD_MAMV);

    info.domain_id = domain_id;

    info.gfn = addr >> VTD_PAGE_SHIFT_4K;

    info.mask = ~((1 << am) - 1);

    g_hash_table_foreach_remove(s->iotlb, vtd_hash_remove_by_page, &info);

}
",False,qemu,d66b969b0d9c8eefdcbff4b48535b0fe1501d139
19099,"static void timer_del_locked(QEMUTimerList *timer_list, QEMUTimer *ts)

{

    QEMUTimer **pt, *t;



    ts->expire_time = -1;

    pt = &timer_list->active_timers;

    for(;;) {

        t = *pt;

        if (!t)

            break;

        if (t == ts) {

            *pt = t->next;

            break;

        }

        pt = &t->next;

    }

}
",False,qemu,8caa05d8891d0a09dc4c00908c24c6ddfd872bbe
9893,"void qdev_prop_set_drive(DeviceState *dev, const char *name,

                         BlockBackend *value, Error **errp)

{

    object_property_set_str(OBJECT(dev), value ? blk_name(value) : """",

                            name, errp);

}
",True,qemu,8daea510951dd309a44cea8de415c685c43851cf
22855,"static bool cpu_thread_is_idle(CPUState *cpu)

{

    if (cpu->stop || cpu->queued_work_first) {

        return false;

    }

    if (cpu->stopped || !runstate_is_running()) {

        return true;

    }

    if (!cpu->halted || qemu_cpu_has_work(cpu) ||

        kvm_async_interrupts_enabled()) {

        return false;

    }

    return true;

}
",False,qemu,215e79c01c4e6f766eb9add56c56453e9ea1d948
14312,"static int virtio_rng_device_exit(DeviceState *qdev)

{

    VirtIORNG *vrng = VIRTIO_RNG(qdev);

    VirtIODevice *vdev = VIRTIO_DEVICE(qdev);



    timer_del(vrng->rate_limit_timer);

    timer_free(vrng->rate_limit_timer);

    unregister_savevm(qdev, ""virtio-rng"", vrng);

    virtio_cleanup(vdev);

    return 0;

}
",True,qemu,7bb6edb0e3dd78d74e0ac980cf6c0a07307f61bf
8262,"static uint32_t virtio_9p_get_features(VirtIODevice *vdev, uint32_t features)

{

    features |= 1 << VIRTIO_9P_MOUNT_TAG;

    return features;

}
",False,qemu,0cd09c3a6cc2230ba38c462fc410b4acce59eb6f
22774,"uint32_t HELPER(rer)(CPUXtensaState *env, uint32_t addr)

{

    return address_space_ldl(env->address_space_er, addr,

                             (MemTxAttrs){0}, NULL);

}
",False,qemu,2c5b1d2a479273cec4c1be491745f48b0808b508
16396,"static void pc_compat_0_13(MachineState *machine)

{

    pc_compat_1_2(machine);

    kvmclock_enabled = false;

}
",False,qemu,7102fa7073b2cefb33ab4012a11f15fbf297a74b
368,"static void RENAME(vertical_compose53iL0)(uint8_t *_b0, uint8_t *_b1, uint8_t *_b2,

                                          int width)

{

    int i;

    TYPE *b0 = (TYPE *)_b0;

    TYPE *b1 = (TYPE *)_b1;

    TYPE *b2 = (TYPE *)_b2;

    for (i = 0; i < width; i++)

        b1[i] -= (b0[i] + b2[i] + 2) >> 2;

}
",True,FFmpeg,a165b53daa8a3a526d2328ca72c4aa9e7f163045
4239,"static int normalize_bits(int num, int width)

{

    int i = 0;

    int bits = (width) ? 31 : 15;

    int limit = 1 << (bits - 1);



    if (num) {

        if (num == -1)

            return bits;

        if (num < 0)

            num = ~num;

        for (i = 0; num < limit; i++)

            num <<= 1;

    }

    return i;

}
",False,FFmpeg,431f8af8242c41ef922f9daf791b0be26dc0bba4
24410,"static void test_qemu_strtol_full_empty(void)

{

    const char *str = """";

    long res = 999L;

    int err;



    err =  qemu_strtol(str, NULL, 0, &res);



    g_assert_cmpint(err, ==, 0);

    g_assert_cmpint(res, ==, 0);

}
",True,qemu,47d4be12c3997343e436c6cca89aefbbbeb70863
10389,"PPC_OP(addme)

{

    T1 = T0;

    T0 += xer_ca + (-1);

    if (T1 != 0)

        xer_ca = 1;

    RETURN();

}
",True,qemu,d9bce9d99f4656ae0b0127f7472db9067b8f84ab
14027,"static int stdio_pclose(void *opaque)

{

    QEMUFileStdio *s = opaque;

    int ret;

    ret = pclose(s->stdio_file);

    if (ret == -1) {

        ret = -errno;

    } else if (!WIFEXITED(ret) || WEXITSTATUS(ret) != 0) {

        /* close succeeded, but non-zero exit code: */

        ret = -EIO; /* fake errno value */

    }

    g_free(s);

    return ret;

}
",True,qemu,60fe637bf0e4d7989e21e50f52526444765c63b4
17639,"static bool bdrv_is_valid_name(const char *name)

{

    return qemu_opts_id_wellformed(name);

}
",False,qemu,f5bebbbb28dc7a149a891f0f1e112fb50bb72664
22902,"static int check_opcodes(MMCO *mmco1, MMCO *mmco2, int n_mmcos)

{

    int i;



    for (i = 0; i < n_mmcos; i++) {

        if (mmco1[i].opcode != mmco2[i].opcode)

            return -1;

    }



    return 0;

}
",False,FFmpeg,dcbe15813ed09cf491e75a21cce0e751f5bc2b34
12049,"static void dmg_close(BlockDriverState *bs)

{

    BDRVDMGState *s = bs->opaque;

    close(s->fd);

    if(s->n_chunks>0) {

	free(s->types);

	free(s->offsets);

	free(s->lengths);

	free(s->sectors);

	free(s->sectorcounts);

    }

    free(s->compressed_chunk);

    free(s->uncompressed_chunk);

    inflateEnd(&s->zstream);

}
",False,qemu,64a31d5c3d73396a88563d7a504654edc85aa854
5729,"static void park_frame_worker_threads(FrameThreadContext *fctx, int thread_count)

{

    int i;



    for (i = 0; i < thread_count; i++) {

        PerThreadContext *p = &fctx->threads[i];



        if (p->state != STATE_INPUT_READY) {

            pthread_mutex_lock(&p->progress_mutex);

            while (p->state != STATE_INPUT_READY)

                pthread_cond_wait(&p->output_cond, &p->progress_mutex);

            pthread_mutex_unlock(&p->progress_mutex);

        }


    }

}",True,FFmpeg,575d494de561049f36f9c5492e05c7d83dd78e75
22477,"void acpi_memory_plug_cb(ACPIREGS *ar, qemu_irq irq, MemHotplugState *mem_st,

                         DeviceState *dev, Error **errp)

{

    MemStatus *mdev;



    mdev = acpi_memory_slot_status(mem_st, dev, errp);

    if (!mdev) {

        return;

    }



    mdev->dimm = dev;

    mdev->is_enabled = true;

    mdev->is_inserting = true;



    /* do ACPI magic */

    acpi_send_gpe_event(ar, irq, ACPI_MEMORY_HOTPLUG_STATUS);

    return;

}
",False,qemu,4828b10bda6a74a22a7695303e0648157d0e3ea4
16414,"static void thread_pool_init(void)

{

    thread_pool_init_one(&global_pool, NULL);

}
",False,qemu,c4d9d19645a484298a67e9021060bc7c2b081d0f
12966,"static void test_qemu_strtol_whitespace(void)

{

    const char *str = ""  \t  "";

    char f = 'X';

    const char *endptr = &f;

    long res = 999;

    int err;



    err = qemu_strtol(str, &endptr, 0, &res);



    g_assert_cmpint(err, ==, 0);

    g_assert_cmpint(res, ==, 0);

    g_assert(endptr == str);

}
",True,qemu,47d4be12c3997343e436c6cca89aefbbbeb70863
25570,"static inline int fp_reg_hi_offset(int regno)

{

    return offsetof(CPUARMState, vfp.regs[regno * 2 + 1]);

}
",False,qemu,90e496386fe7fd32c189561f846b7913f95b8cf4
4346,"static const AVClass *filter_child_class_next(const AVClass *prev)

{

    AVFilter **f = NULL;



    while (prev && *(f = av_filter_next(f)))

        if ((*f)->priv_class == prev)

            break;



    while (*(f = av_filter_next(f)))

        if ((*f)->priv_class)

            return (*f)->priv_class;



    return NULL;

}
",False,FFmpeg,fa2a34cd40d124161c748bb0f430dc63c94dd0da
11688,"static av_cold int targa_encode_init(AVCodecContext *avctx)

{

    avctx->coded_frame = av_frame_alloc();

    if (!avctx->coded_frame)

        return AVERROR(ENOMEM);



    avctx->coded_frame->key_frame = 1;

    avctx->coded_frame->pict_type = AV_PICTURE_TYPE_I;



    return 0;

}
",False,FFmpeg,d6604b29ef544793479d7fb4e05ef6622bb3e534
23440,"static void opt_input_file(void *optctx, const char *arg)

{

    if (input_filename) {

        fprintf(stderr,

                ""Argument '%s' provided as input filename, but '%s' was already specified.\n"",

                arg, input_filename);

        exit(1);

    }

    if (!strcmp(arg, ""-""))

        arg = ""pipe:"";

    input_filename = arg;

}
",True,FFmpeg,636ced8e1dc8248a1353b416240b93d70ad03edb
5402,"void apic_reset_irq_delivered(void)

{

    trace_apic_reset_irq_delivered(apic_irq_delivered);



    apic_irq_delivered = 0;

}
",True,qemu,9bcec938aab22a1b7ced916a6895e5029d4ed04f
25975,"void qemu_fd_register(int fd)

{

    WSAEventSelect(fd, qemu_event_handle, FD_READ | FD_ACCEPT | FD_CLOSE |

                   FD_CONNECT | FD_WRITE | FD_OOB);

}
",False,qemu,4c8d0d27676778febad3802a95218d5ceaca171e
20773,"static void intra_predict_mad_cow_dc_0l0_8x8_msa(uint8_t *src, int32_t stride)

{

    uint8_t lp_cnt;

    uint32_t src0 = 0;

    uint64_t out0, out1;



    for (lp_cnt = 0; lp_cnt < 4; lp_cnt++) {

        src0 += src[(4 + lp_cnt) * stride - 1];

    }



    src0 = (src0 + 2) >> 2;



    out0 = 0x8080808080808080;

    out1 = src0 * 0x0101010101010101;



    for (lp_cnt = 4; lp_cnt--;) {

        SD(out0, src);

        SD(out1, src + stride * 4);

        src += stride;

    }

}
",False,FFmpeg,d6737539e77e78fca9a04914d51996cfd1ccc55c
14939,"void qemu_chr_reset(CharDriverState *s)

{

    if (s->bh == NULL && initial_reset_issued) {

	s->bh = qemu_bh_new(qemu_chr_reset_bh, s);

	qemu_bh_schedule(s->bh);

    }

}
",False,qemu,69795d6769910eaee4416470744e65ae066aeb54
19062,"static void tap_set_sndbuf(TAPState *s, const char *sndbuf_str, Monitor *mon)

{

    if (sndbuf_str) {

        config_error(mon, ""No '-net tap,sndbuf=<nbytes>' support available\n"");

    }

}
",True,qemu,0752706de257b38763006ff5bb6b39a97e669ba2
10685,"static void gen_slbmfee(DisasContext *ctx)

{

#if defined(CONFIG_USER_ONLY)

    gen_inval_exception(ctx, POWERPC_EXCP_PRIV_REG);

#else

    if (unlikely(ctx->pr)) {

        gen_inval_exception(ctx, POWERPC_EXCP_PRIV_REG);

        return;

    }

    gen_helper_load_slb_esid(cpu_gpr[rS(ctx->opcode)], cpu_env,

                             cpu_gpr[rB(ctx->opcode)]);

#endif

}
",True,qemu,9b2fadda3e0196ffd485adde4fe9cdd6fae35300
25194,"static void vc1_inv_trans_4x4_dc_c(uint8_t *dest, int linesize, DCTELEM *block)

{

    int i;

    int dc = block[0];

    const uint8_t *cm;

    dc = (17 * dc +  4) >> 3;

    dc = (17 * dc + 64) >> 7;

    cm = ff_cropTbl + MAX_NEG_CROP + dc;

    for(i = 0; i < 4; i++){

        dest[0] = cm[dest[0]];

        dest[1] = cm[dest[1]];

        dest[2] = cm[dest[2]];

        dest[3] = cm[dest[3]];

        dest += linesize;

    }

}
",True,FFmpeg,c23acbaed40101c677dfcfbbfe0d2c230a8e8f44
15835,"static void migrate_fd_cleanup(MigrationState *s)

{

    int ret = 0;



    if (s->file) {

        DPRINTF(""closing file\n"");

        ret = qemu_fclose(s->file);

        s->file = NULL;

    }



    assert(s->fd == -1);

    if (ret < 0 && s->state == MIG_STATE_ACTIVE) {

        s->state = MIG_STATE_ERROR;

    }



    if (s->state != MIG_STATE_ACTIVE) {

        qemu_savevm_state_cancel();

    }

}
",False,qemu,a3fa1d78cbae2259491b17689812edcb643a3b30
21765,"static av_cold int xbm_encode_close(AVCodecContext *avctx)

{

    av_frame_free(&avctx->coded_frame);



    return 0;

}
",False,FFmpeg,d6604b29ef544793479d7fb4e05ef6622bb3e534
17698,"static void eepro100_write(void *opaque, target_phys_addr_t addr,

                           uint64_t data, unsigned size)

{

    EEPRO100State *s = opaque;



    switch (size) {

    case 1:

        eepro100_write1(s, addr, data);

        break;

    case 2:

        eepro100_write2(s, addr, data);

        break;

    case 4:

        eepro100_write4(s, addr, data);

        break;

    default:

        abort();

    }

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
19766,"static CharDriverState *qmp_chardev_open_serial(ChardevHostdev *serial,

                                                Error **errp)

{

#ifdef HAVE_CHARDEV_TTY

    int fd;



    fd = qmp_chardev_open_file_source(serial->device, O_RDWR, errp);

    if (error_is_set(errp)) {

        return NULL;

    }

    qemu_set_nonblock(fd);

    return qemu_chr_open_tty_fd(fd);

#else

    error_setg(errp, ""character device backend type 'serial' not supported"");

    return NULL;

#endif

}
",True,qemu,5f758366c0710d23e43f4d0f83816b98616a13d0
5648,"static void qmp_input_start_list(Visitor *v, const char *name, Error **errp)

{

    QmpInputVisitor *qiv = to_qiv(v);

    QObject *qobj = qmp_input_get_object(qiv, name, true);



    if (!qobj || qobject_type(qobj) != QTYPE_QLIST) {

        error_setg(errp, QERR_INVALID_PARAMETER_TYPE, name ? name : ""null"",

                   ""list"");

        return;

    }



    qmp_input_push(qiv, qobj, errp);

}
",False,qemu,d9f62dde1303286b24ac8ce88be27e2b9b9c5f46
22442,"static int skip_data_stream_element(AACContext *ac, GetBitContext *gb)

{

    int byte_align = get_bits1(gb);

    int count = get_bits(gb, 8);

    if (count == 255)

        count += get_bits(gb, 8);

    if (byte_align)

        align_get_bits(gb);



    if (get_bits_left(gb) < 8 * count) {

        av_log(ac->avctx, AV_LOG_ERROR, overread_err);

        return -1;

    }

    skip_bits_long(gb, 8 * count);

    return 0;

}
",True,FFmpeg,dbe29db8cb09fb39bd8dc5b25934e92279d0aa8d
10938,"static void sigp_start(CPUState *cs, run_on_cpu_data arg)

{

    S390CPU *cpu = S390_CPU(cs);

    SigpInfo *si = arg.host_ptr;



    if (s390_cpu_get_state(cpu) != CPU_STATE_STOPPED) {

        si->cc = SIGP_CC_ORDER_CODE_ACCEPTED;

        return;

    }



    s390_cpu_set_state(CPU_STATE_OPERATING, cpu);

    si->cc = SIGP_CC_ORDER_CODE_ACCEPTED;

}
",False,qemu,74b4c74d5efb0a489bdf0acc5b5d0197167e7649
21407,"static void ehci_class_init(ObjectClass *klass, void *data)

{

    DeviceClass *dc = DEVICE_CLASS(klass);

    PCIDeviceClass *k = PCI_DEVICE_CLASS(klass);

    EHCIPCIInfo *i = data;



    k->init = usb_ehci_pci_initfn;

    k->vendor_id = i->vendor_id;

    k->device_id = i->device_id;

    k->revision = i->revision;

    k->class_id = PCI_CLASS_SERIAL_USB;

    k->config_write = usb_ehci_pci_write_config;


    dc->vmsd = &vmstate_ehci_pci;

    dc->props = ehci_pci_properties;

}",True,qemu,6c2d1c32d084320081b0cd047f8cacd6e722d03a
21607,"static int xan_decode_end(AVCodecContext *avctx)

{

    XanContext *s = avctx->priv_data;



    /* release the last frame */

    avctx->release_buffer(avctx, &s->last_frame);



    av_free(s->buffer1);

    av_free(s->buffer2);



    return 0;

}
",False,FFmpeg,ca16618b01abfde44b4eaf92dc89b01aa1b4a91e
16527,"static void qed_unplug_allocating_write_reqs(BDRVQEDState *s)

{

    assert(s->allocating_write_reqs_plugged);



    s->allocating_write_reqs_plugged = false;

    qemu_co_enter_next(&s->allocating_write_reqs);

}
",False,qemu,1f01e50b8330c24714ddca5841fdbb703076b121
9861,"static void i440fx_pcihost_get_pci_hole64_end(Object *obj, Visitor *v,

                                              const char *name, void *opaque,

                                              Error **errp)

{

    PCIHostState *h = PCI_HOST_BRIDGE(obj);

    Range w64;



    pci_bus_get_w64_range(h->bus, &w64);



    visit_type_uint64(v, name, &w64.end, errp);

}
",False,qemu,a0efbf16604770b9d805bcf210ec29942321134f
4832,"uint32_t HELPER(neon_acgt_f32)(uint32_t a, uint32_t b)

{

    float32 f0 = float32_abs(make_float32(a));

    float32 f1 = float32_abs(make_float32(b));

    if (float32_compare_quiet(f0, f1, NFS) == float_relation_greater) {

        return ~0;

    }

    return 0;

}
",False,qemu,cab565c412a5634ce26f4d24ae65907c3108bdb0
22753,"static void channel_load_g(struct fs_dma_ctrl *ctrl, int c)

{

	target_phys_addr_t addr = channel_reg(ctrl, c, RW_GROUP);



	/* Load and decode. FIXME: handle endianness.  */

	cpu_physical_memory_read (addr, 

				  (void *) &ctrl->channels[c].current_g, 

				  sizeof ctrl->channels[c].current_g);

}
",False,qemu,a8170e5e97ad17ca169c64ba87ae2f53850dab4c
8196,"static inline int compress_coeffs(int *coef, int order, int c_bits)

{

    int i, res = 0;

    const int low_idx   = c_bits ?  4 : 2;

    const int shift_val = c_bits ?  8 : 4;

    const int high_idx  = c_bits ? 11 : 5;

    for (i = 0; i < order; i++)

        if (coef[i] < low_idx || coef[i] > high_idx)

            res++;

    if (res == order)

        for (i = 0; i < order; i++)

            coef[i] -= (coef[i] > high_idx) ? shift_val : 0;

    return res == order;

}
",False,FFmpeg,f3ad901a32c95239f302f173b866b82fb1f6cdf9
